time,centroid_x,centroid_y,spread,polarization,mean_nn_distance,convex_hull_area,elongation_ratio,num_clusters,dog_x,dog_y,dog_vx,dog_vy,dog_speed,dog_mode,dog_submode,in_goal,alert_count,avg_sheep_speed,avg_fear_strength,avg_graze_bias,avg_reaction_delay,success
93.53333333332931,516.9640731946444,289.56475537719604,375.31999579324287,0.11686747782225362,32.035589001940416,134851.1981921011,2.575796172671203,5,605.2178325031301,709.9225357088153,150.07652943205625,-42.68595165528408,156.02902023369913,auto,collect,0,2,39.5912385306464,1.0123155899731038,1.024259168087828,2.2888888888888888,0
93.54999999999598,516.9091624400027,289.527413334803,374.5767696689133,0.12240095193417543,31.94143249589992,134725.9766488151,2.5770690209369174,6,607.5846180141307,709.0193065973659,142.00713066003627,-54.19374668695937,151.99666883937599,auto,collect,0,2,39.899485219806095,1.0123155899731038,1.024259168087828,2.2888888888888888,0
93.56666666666264,516.8486254997425,289.4927166207395,373.7602650043946,0.14032959744718015,31.860525979996464,134600.0850995523,2.578002254116657,8,609.8118734214515,707.9352842875676,133.63532443925374,-65.0413385879001,148.62293114889934,auto,collect,0,2,40.2627564996291,1.0123155899731038,1.024259168087828,2.2888888888888888,0
93.5833333333293,516.7833351793223,289.46045442492624,372.87079838047623,0.1575353866599681,31.775646494937682,134473.4354107835,2.5786226953097593,8,611.8960797327343,706.681491943327,125.05237867696455,-75.22754065443247,145.9358773080877,auto,collect,0,2,40.741647724390184,1.0123155899731038,1.024259168087828,2.2888888888888888,0
93.59999999999597,516.7159055613524,289.42883563660456,371.91412058640645,0.15919787582462958,31.70380336396861,134477.2130135745,2.578967686937268,8,613.8350642916903,705.2687942792395,116.33907353736306,-84.76185984525176,143.94218601910308,auto,collect,0,2,41.098534276585745,1.0123155899731038,1.024259168087828,2.2888888888888888,0
93.61666666666264,516.6465257127378,289.3976157624187,370.8906269334403,0.16315067290133267,31.5925334869591,134616.0476315411,2.5789839085431265,8,615.6277749603568,703.7077728539349,107.5626401199887,-93.6612855182764,142.62593717314635,auto,collect,0,2,40.87580875818531,1.0123155899731038,1.024259168087828,2.2888888888888888,0
93.6333333333293,516.5757333967604,289.3661683637148,369.80100990174094,0.16521090066779323,31.439073818520992,134765.38110920356,2.5785969352702653,8,617.2741321251809,702.0086363803877,98.78142988944852,-101.94818841283771,141.95493655263803,auto,collect,0,2,40.72354363193833,1.0123155899731038,1.024259168087828,2.2888888888888888,0
93.64999999999597,516.5038772625662,289.3338457973148,368.65128837394286,0.17558252766374288,31.289387539249446,134926.20697484023,2.57799342941984,8,618.7748986129187,700.1811572044719,90.0459892642672,-109.6487505549473,141.88420870851547,auto,collect,0,2,40.32191567316343,1.0123155899731038,1.024259168087828,2.2888888888888888,0
93.66666666666264,516.4319457634583,289.29950197692676,367.4424776164343,0.15041597716173644,31.11114459824571,135095.3486503578,2.5770918217192222,8,620.1315187026729,698.2346389006033,81.39720538525464,-116.79109823211964,142.35752762251087,auto,collect,0,2,40.40351959732138,1.0123155899731038,1.024259168087828,2.2888888888888888,0
93.6833333333293,516.3595124761002,289.2627235912711,366.1752321070248,0.15457995665628113,30.982082076616962,135272.6169908205,2.5757898870668874,8,621.3460185596089,696.1778925020791,72.86999141615767,-123.40478391145247,143.31355951626898,auto,collect,0,2,40.04391392292549,1.0123155899731038,1.024259168087828,2.2888888888888888,0
93.69999999999597,516.2866840228829,289.2231998351527,364.85593442686877,0.1550514568995926,30.88034275890894,135459.95831889776,2.5740417651182006,8,622.4209245382247,694.0192224096469,64.49435871694523,-129.52020554593034,144.68934290738227,auto,collect,0,2,40.04771089732039,1.0123155899731038,1.024259168087828,2.2888888888888888,0
93.71666666666263,516.2129771702896,289.1805916154753,363.4851122916707,0.15308389009504397,30.75888466016259,135657.16742494423,2.571953650077768,9,623.3591113989702,691.7664465310575,56.291211644733394,-135.16655271536854,146.41959391211503,auto,collect,0,2,40.02310123045204,1.0123155899731038,1.024259168087828,2.2888888888888888,0
93.7333333333293,516.1384420334111,289.1358247594213,362.0619539610108,0.14323920011456112,30.63947368082122,135855.3359395702,2.569552158089399,9,624.1637444598144,689.4269014206512,48.2779836506525,-140.37270662437376,148.44278517471025,auto,collect,0,2,40.01071170264852,1.0123155899731038,1.024259168087828,2.2888888888888888,0
93.74999999999596,516.063456898988,289.0899306624504,360.59200715868354,0.12869689974175005,30.52647135195949,136056.09219676832,2.56689587692533,9,624.8382328002059,687.0074500178582,40.469300423485194,-145.16708416758246,150.7025102726702,auto,collect,0,2,40.38322091875064,1.0123155899731038,1.024259168087828,2.2888888888888888,0
